"Bonnassie, Pierre",Del esclavismo al deudalismo en Europa occidental.,===> Solicitar a/por: DIMED:A128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rouselle, Aline",Porneia: del dominio del cuerpo a la privaci—n sensorial; del siglo II al siglo IV de la era cristiana.,===> Solicitar a/por: DIMED:A19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cardini, Franco","Barbarroja: vida, triunfos e ilusiones de un emperador medieval.",===> Solicitar a/por: DIMED:A110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roux, Jean Paul","La sangre: mitos, s’mbolos y realidades.",===> Solicitar a/por: DIMED:A111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quaife, G.R.",Magia y maleficio: las brujas y el fanatismo religioso.,===> Solicitar a/por: DIMED:A118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Foucault, Michel",La arqueolog’a del saber.,===> Solicitar a/por: DIMED:A140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gottfried, Robert S.",La Muerte Negra: desastres naturales y humanos en la Europa Medieval.,===> Solicitar a/por: DIMED:A129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Banniard, Michel",GenŽse culturelle de l'Europe.,===> Solicitar a/por: DIMED:A137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Demurger, Alain",Temps de crises temps d'espoirs: XIVe.-XVe. siŽcle.,===> Solicitar a/por: DIMED:A136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Theis, Laurent",L'hŽritage des Charles: de la mort de Charlemagne aux environs de l'an mil.,===> Solicitar a/por: DIMED:A135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Toubert, Pierre","Castillos, se–ores y campesinos en la Italia medieval.",===> Solicitar a/por: DIMED:A119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dyer, Christopher","Niveles de vida en la Baja Edad Media: cambios sociales en Inglaterra, c.1200-1520.",===> Solicitar a/por: DIMED:A121 A122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Parry, J.H.",El descubrimiento del mar.,===> Solicitar a/por: DIMED:A113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fabre, Daniel, ed.; Lacroux, Jacques, ed.",Historias y leyendas del Languedoc.,===> Solicitar a/por: DIMED:A112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casanova, Juli‡n",La historia oral y los historiadores.,===> Solicitar a/por: DIMED:A117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garin, Eugenio","La educaci—n en Europa, 1400-1600.",===> Solicitar a/por: DIMED: A120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crosby, Alfred W.","Imperialismo ecol—gico: la expansi—n biol—gica de Europa, 900-1900.",===> Solicitar a/por: DIMED:A116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Whitrow, G.J.",El tiempo en la historia.,===> Solicitar a/por: DIMED:A115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bois, Guy","La revoluci—n del a–o mil: Lournand, aldea del Maconnais, de la Antigu_edad al feudalismo .",===> Solicitar a/por: DIMED:A124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ruiz Mart’n, Felipe",Peque–o capitalismo gran capitalismo: Sim—n Ruiz y sus negocios en Florencia.,===> Solicitar a/por: DIMED:A125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Heers, Jacques",La invenci—n de la Edad Media.,===> Solicitar a/por: DIMED:A126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moore, R.I.","La formaci—n de una sociedad represora: poder y disidencia en la Europa occidental, 950-1250.",===> Solicitar a/por: DIMED:A127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spufford, Peter",Dinero y moneda en la Europa medieval.,===> Solicitar a/por: DIMED:A139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hilton, Rodney",Conflicto de clases y crisis del feudalismo.,===> Solicitar a/por: DIMED:A130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pressouyre, Le—n",Le reve cistercien.,===> Solicitar a/por: DIMED:A133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Padua, Marsilio de",El defensor de la paz.,===> Solicitar a/por: DIMED:A134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cipolla, Carlo M.",Contra un enemigo mortal e invisible.,===> Solicitar a/por: DIMED:A114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cabrera, Emilio; Moros, AndrŽs",Fuenteovejuna: la violencia antise–orial en el siglo XV.,===> Solicitar a/por: DIMED:A132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GB Allmand, Christopher",La Guerra de los Cien A–os.,===> Solicitar a/por: DIMED:A131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Labal, Paul",Los C‡taros: herej’a y crisis social.,===> Solicitar a/por: DIMED:A141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T‡cito, Publio Cornelio",Anales.,===> Solicitar a/por: DIMED:B527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An—nimo,Libro de Apolonio.,===> Solicitar a/por: DIMED:B528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alcina, Juan, ed.",Romancero viejo.,===> Solicitar a/por: DIMED:B529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Magnani, Alberto, ed.",La navigazione di San Brandano.,===> Solicitar a/por: DIMED:B547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Villena, Enrique de",Arte de trovar.,===> Solicitar a/por: DIMED:B545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Detienne, Marcel",L'invention de la mythologie.,===> Solicitar a/por: DIMED:B546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Siena, Caterina da","Io, serva e schiava.",===> Solicitar a/por: DIMED:B548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guida, Saverio, ed.",Canzoni di Crociata.,===> Solicitar a/por: DIMED:B53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boetie, Etienne de la; Hern‡ndez Rubio, JosŽ Mar’a, ed.",Discurso de la servidumbre voluntaria o el contra uno.,===> Solicitar a/por: DIMED:B532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ribeiro, Bernardim",Menina y moza.,===> Solicitar a/por: DIMED:B531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duby, Georges, ed.; Wallon, Armand, ed.",Histoire de la France rurale: 1. Des origines ‡ 1340.,===> Solicitar a/por: DIMED:B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mollat du Jordin, Michel",La guerre de cent ans vue par ceux qui l'on vŽcue.,===> Solicitar a/por: DIMED:B534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Poursin, Jean Marie",Malthus.,===> Solicitar a/por: DIMED:B537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Domenach, Jean Marie",La propaganda pol’tica.,===> Solicitar a/por: DIMED:B536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Imaz, Eugenio, ed.",Utop’as del Renacimiento.,===> Solicitar a/por: DIMED:B543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Longobardi, Diacono",Storia dei Longobardi.,===> Solicitar a/por: DIMED:B538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bocacce; Bocaccio,Des dames de renom.,===> Solicitar a/por: DIMED:B544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tabacco, Giovanni",Sperimentazioni del potere nell'alto Medioevo.,===> Solicitar a/por: DIMED:B540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prinz, Friedrich",Clero e guerra nell'alto Medioevo.,===> Solicitar a/por: DIMED:B539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lis—n Tolosana, Carmelo","La imagen del Rey: monarqu’a, realeza y poder ritual en la casa de los Austrias.",===> Solicitar a/por: DIMED:B541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Logan, F. Donald",Los vikingos en la historia.,===> Solicitar a/por: DIMED:B445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"S‡nchez Ortega, Mar’a Elena",La mujer y la sexualidad en el antiguo rŽgimen: la perspectiva inquisitorial.,===> Solicitar a/por: DIMED:B67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boswell, John",L'abbandono dei bambini in Europa occidentale.,===> Solicitar a/por: DIMED:B61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Musset, Lucien",Angleterre romane 1.,===> Solicitar a/por: DIMED:B62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Durliat, Marcel",Roussillon roman.,===> Solicitar a/por: DIMED:B63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Craplet, Bernard",Auvergne romane.,===> Solicitar a/por: DIMED:B64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Durliat, Marcel; Allegre, Victor",PyrŽnŽes romanes.,===> Solicitar a/por: DIMED:B65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gorla, Carlos Mar’a",La acci—n de la CAP en el per’odo 1966-1973.,"===> Solicitar a/por: DIGEO: 1746, 1747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Krynen, Jacques", L' empire du roi: idŽes et croyances politiques en France XIIIe-XIV siecle.,===> Solicitar a/por: DIMED:B610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ramussio, Giovanni Battista; Milanesi, Marica, ed.",Navigazioni e viaggi: volume terzo.,===> Solicitar a/por: DIMED:B68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ramussio, Giovanni Battista; Milanesi, Marica, ed.",Navigazioni e viaggi: volume quarto.,===> Solicitar a/por: DIMED:B69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delumeau, Jean",La confesi—n y el perd—n.,===> Solicitar a/por: DIMED:B614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fern‡ndez S‡nchez, Francisco",Catalu–a y el camino de Santiago.,===> Solicitar a/por: DIMED:B616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andreolli, Bruno, ed.; Montanari, Massimo",Il bosco nel Medioevo.,===> Solicitar a/por: DIMED:B613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fritz, Jean Marie",Le discours du fou au Moyen Age: XIIe-XIIIe siŽcles.,===> Solicitar a/por: DIMED:B615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jacquart, Danielle; Thomasset, Claude",Sexualidad y saber mŽdico en la Edad Media.,"===> Solicitar a/por: DIMED:B611, B612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karageorghis, Vassos, ed.; Stampolidis, Nikolaos, ed. University of Crete; A.G. Leventis Foundation",Eastern Mediterranean Cyprus-Dodecanese-Crete: proceedins.,===> Solicitar a/por: DEGIP:2-4-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karageorghis, Vassos, ed. A.G. Leventis Foundation","Archaeology in Cyprus, 1960-1985.",===> Solicitar a/por: DEGIP:2-4-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.G. Leventis Foundation,Cypriote terracottas.,===> Solicitar a/por: DEGIP:2-4-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karageorghis, Vassos, ed.; Morris, Christine E., ed. A.G. Leventis Foundation",Deffensive settlements of the Aegean and the Eastern Mediterranean after c. 1200 B.C..,===> Solicitar a/por: DEGIP:2-4-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karageorghis, Vassos, ed.; Muhly, J.D., ed. A.G. Leventis Foundation",Cyprus at the close of the late Bronze Age.,===> Solicitar a/por: DEGIP:2-4-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hadjisavvas, S., ed.; Karageorghis, Vassos, ed. A.G. Leventis Foundation",The problem of unpublished excavations.,===> Solicitar a/por: DEGIP:2-4-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Frankel, David, A.G. Leventis Foundation",Windows onto the Bronze Age: the view from Nicosia.,===> Solicitar a/por: DEGIP:2-4-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barlow, Jane A., ed.; Bolger, Diane, L., ed.; Kling, Barbara, ed. University of Pennsylvania. Museum of Archaeology and Anthropology",Cypriot ceramics: reading the prehistoric record.,===> Solicitar a/por: DEGIP:2-4-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karageorghis, Vassos, ed. A.G. Leventis Foundation",Ancient Cypriot art in Copenhagen: the collections of the National Museum of Denmark and the Ny Carlsberg Glyptotek.,===> Solicitar a/por: DEGIP:2-4-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.G. Leventis Foundation,Ancient Cypriote art in Berlin.,===> Solicitar a/por: DEGIP:2-4-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Courtois, Jacques Claude; Lagarce, Jacques; Lagarce, Elizabeth. A.G. Leventis Foundation",Enkomi et le Bronce rŽcent a Chypre.,===> Solicitar a/por: DEGIP:2-4-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yon, Marguerite; Karageorghis, Vassos; Hirschfeld, Nicolle; Caubet, Annie. A.G. Leventis Foundation",CŽramiques mycŽniennes d'Ougarit.,===> Solicitar a/por: DEGIP:2-4-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karageorghis, Vassos, ed.",A.G. Leventis Foundation Proceedings.,===> Solicitar a/por: DEGIP:2-4-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hertz, Robert",La muerte y la mano derecha.,===> Solicitar a/por: DIMED:B621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lorris, Guillaume de; Meun, Jean de",Le roman de la rose.,===> Solicitar a/por: DIMED:B624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jones, Gwyn","La saga del Atl‡ntico Norte: establecimiento de los vikingos en Islandia, Groenlandia y AmŽrica.",===> Solicitar a/por: DIMED:B625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
