"Herausgegeben, Anton Legner von","Ornamenta ecclesiae. Kunst und Kunstler der Romanik in Köln, Tomo 3",===> Solicitar a/por: Reinhardt 4-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Herausgegeben, Anton Legner von","Ornamenta ecclesiae. Kunst und Kunstler der Romanik in Köln, Tomo 1",===> Solicitar a/por: Reinhardt 4-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auer, Johann",Die Sakramente der Kirche,===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auer, Johann","Die Welt, Gottes Schöpfung",===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auer, Johann","Jesus Christus--Gottes und Mariä "Sohn"""esus ",===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auer, Johann",Das Evangelium der Gnade; die neue Heilsordnung durch die Gnade Christi in seiner Kirche,===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ratzinger, Joseph",Eschatologie : Tod und ewiges Leben,===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auer, Johann","Gott, der Eine und Dreieine",===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auer, Johann",Allgemeine Sakramentenlehre. Das Mysterium d. Eucharistie,===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bautz, Friedrich W","Biographisch-bibliographisches Kirchenlexikon, Tomo V",===> Solicitar a/por: Reinhardt 14-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bautz, Friedrich W","Biographisch-bibliographisches Kirchenlexikon, Tomo XVI",===> Solicitar a/por: Reinhardt 14-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Leemans, Johan",Corpus Christianorum 1953-2003 : xenium natalicium : fifty years of scholarly editing,===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geerard, Maurice",Clavis Patrum Graecorum,===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bautz, Friedrich W","Biographisch-Bibliographisches Kirchenlexikon, Tomo XVII",===> Solicitar a/por: Reinhardt 14-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geerard, Maurice","Clavis Patrum Graecorum, Tomo III",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Noret, Jacques","Clavis Patrum Graecorum, Tomo IIIA",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geerard, Maurice","Clavis Patrum Graecorum, Tomo IV",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geerard, Maurice","Clavis Patrum Graecorum, Tomo II",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lohr, Charles H.",Latin Aristotle commentaries,===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prieur, Jean-Marc",Acta Andreae,===> Solicitar a/por: Reinhardt 4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jullien, Marie-Hélène","Clavis des auteurs latins du Moyen Âge, territoire français, 735-987",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jullien, Marie-Hélène","Clavis des auteurs latins du Moyen Âge, territoire français, 735-987, Tomo II",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geerard, Maurice","Clavis Patrum Graecorum, Tomo I",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prieur, Jean-Marc","Acta Andreae, 6",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Geerard, Maurice","Clavis Patrum Graecorum, Tomo v",===> Solicitar a/por: Reinhardt 4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saebo, Magne","Hebrew, Old Testament : the history of its interpretation, I/1: Antiquity",===> Solicitar a/por: Reinhardt 5-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saebo, Magne","Hebrew, Old Testament : the history of its interpretation, I/2: The Middle Ages",===> Solicitar a/por: Reinhardt 5-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saebo, Magne","Hebrew, Old Testament : the history of its interpretation, II: From the Renaissance to the Enlightenment",===> Solicitar a/por: Reinhardt 5-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chubut, provincia. Poder Ejecutivo.","Chubut tiene futuro. Rawson: Tall. gráf. de la provincia. del Chubut, 1978. 67 p.: ilustraciones, 9 mapas; 22 x 28 cm.",===> Solicitar a/por: Depósito Proatlas 005001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chubut, provincia. Ministerio de Bienestar Social. Instituto Provincial de la Vivienda y Desarrollo Urbano.","Atlas urbano provincial: Trelew. Rawson, 1985. 22 h: 10 planos; 30 x 42 cm.",===> Solicitar a/por: Depósito Proatlas 005002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. INDEC.,"Normas de codificación de unidades políticas. Buenos Aires, 1988. 84 p.; 25 cm. (Normas INDEC 1)",===> Solicitar a/por: Depósito Proatlas 005003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEPAL. Naciones Unidas.,"Usuarios y productores de tecnología de asentamientos humanos en América Latina y el Caribe. México, D. F., dic. 1979. iii, 160 p.; 28 cm. CEPAL/MEX/AH/45",===> Solicitar a/por: Depósito Proatlas 005004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bonet, Antonio, 1913-1989; Banco Hipotecario Nacional, Buenos Aires.","Plan de remodelación de la zona sudeste de la Capital Federal. Buenos Aires, 1957. 51 h.: láminas; 35 cm.",===> Solicitar a/por: Depósito Proatlas 005005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chubut, provincia. Ministerio de Bienestar Social. Instituto Provincial de la Vivienda y Desarrollo Urbano.","Atlas urbano provincial: Comodoro Rivadavia. Rawson, 1985. 15 h.: 10 planos; 30 x 42 cm.",===> Solicitar a/por: Depósito Proatlas 005006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vozza, M.","INEDE: Instituto de Estudios de la Energía. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 35. p. 26-28.",===> Solicitar a/por: Depósito Proatlas 005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Soler, Arnaldo","Una empresa, Gas del Estado: opiniones. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 35. p. 36-60.",===> Solicitar a/por: Depósito Proatlas 005008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fundación para el Estudio de los Recursos Energéticos, Buenos Aires.","BRIDAS SAPIC: complejo para compresión y tratamiento de gas en la provincia de Mendoza. En: Realidad energética. Buenos Aires, 1989. v. 7. n. 35. p. 65-67. mapa.",===> Solicitar a/por: Depósito Proatlas 005009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fundación para el Estudio de los Recursos Energéticos, Buenos Aires.","Plan Houston. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 35. p. 74-79.",===> Solicitar a/por: Depósito Proatlas 005010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Federico, Antonio ","Salto Grande: alternativas y posibilidades. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 37. p. 14-16.",===> Solicitar a/por: Depósito Proatlas 005011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Weiss, Gustavo A.","Expansión y desarrollo del sector eléctrico para una Argentina en crecimiento. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 37. p. 34-35.",===> Solicitar a/por: Depósito Proatlas 005012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Martín, Salvador ","Energía y presupuesto nacional. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 37. p. 38-39.",===> Solicitar a/por: Depósito Proatlas 005013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buccieri, Carlos ","Gasoducto del Nordeste. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 37. p. 42-48. mapa.",===> Solicitar a/por: Depósito Proatlas 005014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fundación para el Estudio de los Recursos Energéticos, Buenos Aires.","Gasoducto Cornejo-Campo Durán: amplían capacidad de transporte. En: Realidad energética. Buenos Aires, 1989. v. 7, n. 37. p. 90. mapa.",===> Solicitar a/por: Depósito Proatlas 005015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Superior de Estudios Energéticos, Buenos Aires.","Area gas: obras prioritarias. En: Realidad energética. Buenos Aires, 1989. v. 8, n. 39. p. 10-16. 2 mapas.",===> Solicitar a/por: Depósito Proatlas 005016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fundación Realidad Energética, Buenos Aires.","Gas del Estado inauguró en su día (5 de marzo) el gasoducto paralelo Mendoza-Beazley. En: Realidad energética. Buenos Aires, 1989. v. 8, n. 39. p. 53. 1 mapa.",===> Solicitar a/por: Depósito Proatlas 005017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mochkofsky, Adolfo ","Yacyretá cumple objetivos. En: Realidad energética. Buenos Aires, 1989. v. 8, n. 40. p. 20-26. ilustraciones, 1 mapa.",===> Solicitar a/por: Depósito Proatlas 005018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Khelil, Chakib","El Gas natural en América Latina. En: Realidad energética. Buenos Aires, 1989. v. 8, n. 40. p. 31-41. tabl.",===> Solicitar a/por: Depósito Proatlas 005019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fundación Realidad Energética, Buenos Aires.","Inauguraron la planta compresora Zorrilla. En: Realidad energética. Buenos Aires, 1989. v. 8, n. 40. p. 55-57. diagrama, 1 mapa.",===> Solicitar a/por: Depósito Proatlas 005020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fundación Realidad Energética, Buenos Aires.","Inauguración de Itaipú-Limpio. En: Realidad energética. Buenos Aires, 1989. v. 8, n. 40. p. 59-60. 1 mapa.",===> Solicitar a/por: Depósito Proatlas 005021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fundación Realidad Energética, Buenos Aires.","Gas venteado del Neuquén. En: Realidad energética. Buenos Aires, 1990. v. 8, n. 40. p. 61.",===> Solicitar a/por: Depósito Proatlas 005022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bergougnoux, Jean","La electricidad: el futuro en el presente. En: Realidad energética. Buenos Aires, 1990. v. 8, n. 40. p. 68-70.",===> Solicitar a/por: Depósito Proatlas 005023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buenos Aires, provincia. Dirección de la Energía.","Plan de electrificación a pequeñas localidades rurales: 97 localidades. En: Notideba: Boletín para el personal de la Dirección de la Energía de la provincia. de Buenos Aires. La Plata, agosto 1986. v. 2, n. 9. p. 7.",===> Solicitar a/por: Depósito Proatlas 005024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buenos Aires, provincia. Dirección de la Energía. Argentina. Gas del Estado.","Plan provincial de obras de gas, 1984-1987: convenio provincia de Buenos Aires-Gas del Estado. En: Notideba: Boletín para el personal de la Dirección de la Energía de la provincia. debBuenos Aires. La Plata, ago 1986. v. 2, n. 9. p. centrales, s/n. 1 mapa.",===> Solicitar a/por: Depósito Proatlas 005025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buenos Aires, provincia. Dirección de la Energía.","Energía eléctrica para Triunvirato. En: Notideba: Boletín para el personal de la Dirección de la Energía de la provincia. de Buenos Aires. La Plata, ago 1986. v. 2, n. 9. p. 8.",===> Solicitar a/por: Depósito Proatlas 005026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buenos Aires, provincia. Dirección de la Energía.","Electrificación rural: sin olvidos, el Delta. En: Notideba: Boletín para el personal de la Dirección de la Energía de la provincia. de Buenos Aires. La Plata, ago 1986. v. 2, n. 9. p. 9-10.",===> Solicitar a/por: Depósito Proatlas 005027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buenos Aires, provincia. Dirección de la Energía.","Gas en Patagones. En: Notideba: Boletín para el personal de la Dirección de la Energía de la provincia. de Buenos Aires. La Plata, ago 1986. v. 2, n. 9. p. 19.",===> Solicitar a/por: Depósito Proatlas 005028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buenos Aires, provincia. Dirección de la Energía.","Más gas natural: Puan y María Ignacia (Est. Vela). En: Notideba: Boletín para el personal de la Dirección de la Energía de la provincia. de Buenos Aires. La Plata, ago 1986. v. 2, n. 9. p. 20.",===> Solicitar a/por: Depósito Proatlas 005029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Alicurá es ahora una realidad. En: Proyecto energético. Buenos Aires, jun 1984. v. 1, n. 1. p. 34-37. ilustraciones.",===> Solicitar a/por: Depósito Proatlas 005030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Un proyecto en marcha. En: Proyecto energético. Buenos Aires, jun 1984. v. 1, n. 1. p. 47-49. 1 mapa.",===> Solicitar a/por: Depósito Proatlas 005031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Aprovechamiento hidroeléctrico del arroyo Urugua-I, Misiones. En: Proyecto energético. Buenos Aires, jun 1984. v. 1, n. 1. p. 53-56. 2 mapas, 1 diagrama.",===> Solicitar a/por: Depósito Proatlas 005032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Estadística petrolera. En: Proyecto energético. Buenos Aires, jun 1984. v. 1, n. 1. p. 65",===> Solicitar a/por: Depósito Proatlas 005033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","La emergencia eléctrica: su naturaleza y propuesta para superarla. En: Proyecto energético. Buenos Aires, dic 1988. v. 5, n. 22. p. 6-7.",===> Solicitar a/por: Depósito Proatlas 005034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jornadas Patagónicas de la Energía, 3. San Carlos de Bariloche, 1988 ","Noticia sobre las Jornadas, discursos y resúmenes de los trabajos. En: Proyecto energético. Buenos Aires, dic 1988. v. 5, n. 22. p. 8-22.",===> Solicitar a/por: Depósito Proatlas 005035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Se inauguraron las obras de mayor conversión en la destilería La Plata de Y.P.F.: también se anunciaron importantes realizaciones. En: Proyecto energético. Buenos Aires, dic 1988. v. 5, n. 22. p. 28-33.",===> Solicitar a/por: Depósito Proatlas 005036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Las primeras plataformas argentinas para perforación costa afuera. En: Proyecto energético. Buenos Aires, dic 1988. v. 5, n. 22. p. 38-40. mapa, diagrama.",===> Solicitar a/por: Depósito Proatlas 005037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Petroquímica Cuyo S.A.: inauguró su planta de Polipropileno en Mendoza y se aprobó su inmediata ampliación. En: Proyecto energético. Buenos Aires, dic 1988. v. 5, n. 22. p. 46-47.",===> Solicitar a/por: Depósito Proatlas 005038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Instituto Argentino de la Energía "General Mosconi", Buenos Aires.""nstituto Argentino de la Energí","Descubrimientos de petróleo en Salta y Formosa de Y.P.F.. En: Proyecto energético. Buenos Aires, dic 1988. v. 5, n. 22. p. 2 mapas",===> Solicitar a/por: Depósito Proatlas 005039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
